Código Planta,DESCRIPCIÓN BIMBO,Línea de producción,Siglas Línea,Estatus línea,Activo/inactivo,Ubicación física en línea,Centro de Costo,Ubicación física en Planta,BIM,Descripción del activo,Marca,Modelo,Serie,"voltaje, capacidad o dimensiones",Comentarios equipo,Familia Equipo,Grafica análisis,grafica,,ABASTEX
PN2P849-00359,TRANSPORTADOR P24 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067796,TRANSPORTADOR RECTO HORIZONTAL P-24 PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00360,TRANSPORTADOR P25 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067797,TRANSPORTADOR RECTO INCLINADO P-25 PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00361,TRANSPORTADOR P27 MOLDES,Planta 3,PL-3,proceso de baja,inactivo,Proceso,,PAN 2,Baja,TRANSPORTADOR P27 MOLDES,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00362,TRANSPORTADOR P28 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067799,TRANSPORTADOR RECTO HORIZONTAL P-28,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00363,TRANSPORTADOR P29 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,alta,TRANSPORTADOR P29 MOLDES,,generico,,,,,Registro equipo,Capturado,,
PN2P849-00365,TRANSPORTADOR P30 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067800,TRANSPORTADOR RECTO HORIZONTAL P-30  PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00366,TRANSPORTADOR P31 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067803,TRANSPORTADOR CURVO A 90 GRADOS P-3   PL=3 P-31,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00367,TRANSPORTADOR P32 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067805,TRANSPORTADOR HORIZONTAL EN S P-3  PL=3 P-32,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00368,TRANSPORTADOR P33 MOLDES,Planta 3,PL-3,proceso de baja,inactivo,Proceso,,PAN 2,Baja,TRANSPORTADOR P33 MOLDES,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00371,TRANSPORTADOR P36 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-093009,TRANSPORTADOR  3.0 MTS DE LARGO X 0.48 MTS DE ANCHO P-36=PL3,,,,,NO COINCIDE,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00373,TRANSPORTADOR P37 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067810,TRANSPORTADOR RECTO INCLINADO P-37=PL3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00374,TRANSPORTADOR P38 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067811,TRANSPORTADOR RECTO P38 PL3 PN2,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00375,TRANSPORTADOR P39 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067916,P1 10 (P) TABLERO ELECTRICO 3FP1 TRANSPORTADORES DE FORMADO A CAMARA DE VAPOR,,generico,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00376,TRANSPORTADOR P40 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067843,TRANSPORTADOR DESVIADOR HORIZONTAL P-40=PL3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00378,TRANSPORTADOR P41 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067814,TRANSPORTADOR RECTO HORIZONTAL P-41,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00379,TRANSPORTADOR P42 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,alta,TRANSPORTADOR P42 MOLDES,,generico,,,,,Registro equipo,Capturado,,
PN2P849-00380,TRANSPORTADOR P43 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067819,TRANSPORTADOR CURVO A 90 GRADOS P-4 PL=3 P-43,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00380,TRANSPORTADOR P43A MOLDES,Planta 3,PL-3,proceso de baja,inactivo,Proceso,,PAN 2,Baja,TRANSPORTADOR P43A MOLDES,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00381,TRANSPORTADOR P44 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067817,TRANSPORTADOR RECTO HORIZONTAL P-44  PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00383,TRANSPORTADOR P45 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067818,TRANSPORTADOR CURVO A 90 GRADOS P-45  PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00384,TRANSPORTADOR P46 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067816,TRANSPORTADOR CURVO A 90 GRADOS P-46 PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00385,TRANSPORTADOR P48 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-202052,TRANSPORTADOR P48 MOLDES,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00386,TRANSPORTADOR P48A MOLDES,Planta 3,PL-3,proceso de baja,inactivo,Proceso,,PAN 2,Baja,TRANSPORTADOR P48A MOLDES,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00387,TRANSPORTADOR P50 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-202118,TRANSPORTADOR PAN 3-MOI BANDAPT-TRAN P50 DESVIADOR,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00388,TRANSPORTADOR P51 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-202054,TRANSPORTADOR P-03-M-07 PT-TRAN P51,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00392,TRANSPORTADOR P52 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-202120,TRANSPORTADOR P-3M-04 PT-TRAN P52,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00408,TRANSPORTADOR P66 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067839,TRANSPORTADOR RECTO HORIZONTAL P-66  PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00410,TRANSPORTADOR P69 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-091243,TRANSPORTADOR P69 PAN,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00411,TRANSPORTADOR P70 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-091244,TRANSPORTADOR CURVO CON SECCION RECTA NO DE SERIE PSE/1402005 P-70=PL3,,,,,no coincide,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00413,TRANSPORTADOR P71 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,alta,TRANSPORTADOR P71 PAN,,,,,no coincide,,Registro equipo,Capturado,,
PN2P849-00418,TRANSPORTADOR P75 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-067848,TRANSPORTADOR P75 PAN,,,,,no coincide,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00422,TRANSPORTADOR P76 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-067850,TRANSPORTADOR P76 PAN,,,,,no coincide,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00423,TRANSPORTADOR P78 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-067851,TRANSPORTADOR DESVIADOR HORIZ. BMM-500 (P-77)  PL=3,,,,,no coincide,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00429,TRANSPORTADOR P79 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-067853,TRANSPORTADOR RECTO INCLINADO P-78  PL=3,,,,,no coincide,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00430,TRANSPORTADOR P81 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,alta,TRANSPORTADOR P81 PAN,,,,,no coincide,,Registro equipo,Capturado,,
PN2P849-00432,TRANSPORTADOR P82 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,alta,TRANSPORTADOR P82 PAN,,,,,no coincide,,Registro equipo,Capturado,,
PN2P849-00433,TRANSPORTADOR P82A PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-185015,TRANSPORTADOR P82A PAN,,,,,no coincide,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00436,TRANSPORTADOR P83 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-067857,TRANSPORTADOR P83 PAN,,,,,no coincide,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00437,TRANSPORTADOR P83A PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-067858,TRANSPORTADOR P83A PAN,,,,,no coincide,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P849-00438,TRANSPORTADOR P84 PAN,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,alta,TRANSPORTADOR P84 PAN,,,,,no coincide,,Registro equipo,Capturado,,
PN2P849-05968,TRANSPORTADOR P36 MOLDES AL APILADOR- DESAPILADOR,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,alta,TRANSPORTADOR P36 MOLDES AL APILADOR- DESAPILADOR,,generico,,,,,Registro equipo,Capturado,,
PN2P849-06326,TRANSPORTADOR P68 DE PAN A ENFRIADOR,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-179304,TRANSPORTADOR RECTO MARCA MAQUINDAL,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P850-00002,TRANSPORTADOR P59 TAPAS,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067832,TRANSPORTADOR CURVO A 90 GRADOS P-59  PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P850-00003,TRANSPORTADOR P59B TAPAS,Planta 3,PL-3,proceso de baja,inactivo,Proceso,,PAN 2,Baja,TRANSPORTADOR P59B TAPAS,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P850-00004,TRANSPORTADOR P60 TAPAS,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067833,TRANSPORTADOR RECTO INCLINADO P-60  PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P850-00005,TRANSPORTADOR P61 TAPAS,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067834,TRANSPORTADOR RECTO INCLINADO P-61  PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P850-00006,TRANSPORTADOR P62 TAPAS,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067835,TRANSPORTADOR CURVO A 90 GRADOS P-6  PL=3 P-62,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P850-00007,TRANSPORTADOR P63A TAPAS,Planta 3,PL-3,proceso de baja,inactivo,Proceso,,PAN 2,Baja,TRANSPORTADOR P63A TAPAS,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P850-00008,TRANSPORTADOR P63 TAPAS,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067836,TRANSPORTADOR L TRANSFER P-63 DE  PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P850-00009,TRANSPORTADOR P64 TAPAS,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067837,TRANSPORTADOR RECTO INCLINADO P-64 PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
PN2P850-00010,TRANSPORTADOR P65 TAPAS,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067838,TRANSPORTADOR RECTO INCLINADO P-65 PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-075588,ATADORA 5,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-075588,ATADORA BURFORD PL2 # 2,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-200745,ATADORA 6,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-200745,ATADORA DE REFACCION 1 # SERIE 15460,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-077199,ATADORA 9,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-077199,ATADORA BURFORD #1  PL3 PN2 MOD 2100 LE # SERIE 18223,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-069196,CAMARA VAPOR TRANS. PRINCIPAL ,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-069196,CAMARA DE VAPOR TEMPLEX APV  INCL TABLERO ELECT. PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,CODIFICADOR HITACHI NO.10,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,CODIFICADOR HITACHI NO.10,hitachi,ink jet printer,,,,,Registro equipo,Capturado,,
POR CODIFICAR,CODIFICADOR HITACHI NO.11,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,CODIFICADOR HITACHI NO.11,hitachi,ink jet printer,,,,,Registro equipo,Capturado,,
POR CODIFICAR,CODIFICADOR HITACHI NO.12,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,CODIFICADOR HITACHI NO.12,hitachi,ink jet printer,,,,,Registro equipo,Capturado,,
POR CODIFICAR,CODIFICADOR HITACHI NO.13,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,CODIFICADOR HITACHI NO.13,hitachi,ink jet printer,,,,,Registro equipo,Capturado,,
POR CODIFICAR,CODIFICADOR HITACHI NO.14,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,CODIFICADOR HITACHI NO.14,hitachi,ink jet printer,,,,,Registro equipo,Capturado,,
POR CODIFICAR,CODIFICADOR HITACHI NO.15,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,CODIFICADOR HITACHI NO.15,hitachi,ink jet printer,,,,,Registro equipo,Capturado,,
POR CODIFICAR,CODIFICADOR HITACHI NO.16,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,CODIFICADOR HITACHI NO.16,hitachi,ink jet printer,,,,,Registro equipo,Capturado,,
BIM-067801,DESMOLDEADOR TURBINA,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067801,DESMOLDEADOR DE PRODUCTO APV BMM-407  PL=3,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-179418,EMBOLSADORA TWIN PACK 50 GPM,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,BIM-179418,EMBOLSADORA TWIN PACK 50 GPM,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-067841,"ENFRIADOR TORRE ""A"" LUBRIAIR",Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067841,ENFRIADOR DOBLE ESPIRAL I.J. WHITE PL=3,,,,,SE REPITE CODIGO EN ARCHIVO,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-067841,"ENFRIADOR TORRE ""B"" LUBRIAIR",Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067841,ENFRIADOR DOBLE ESPIRAL I.J. WHITE PL=3,,,,,SE REPITE CODIGO EN ARCHIVO,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,ENGRASADORA 1 MILLER ,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,ENGRASADORA 1 MILLER ,,,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO 3FP2 MAQUINAS,Planta 3,PL-3,equipo en linea,inactivo,Proceso,,PAN 2,Baja,TABLERO ELECTRICO 3FP2 MAQUINAS,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TABLERO ELECTRICO ATADORA 1,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO ATADORA 1,,,,,ES EL MISMO CODIGO DE LA ATADORA,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO ATADORA 2,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO ATADORA 2,,,,,ES EL MISMO CODIGO DE LA ATADORA,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO ATADORA 3,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO ATADORA 3,,,,,ES EL MISMO CODIGO DE LA ATADORA,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO ATADORA 4,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO ATADORA 4,,,,,ES EL MISMO CODIGO DE LA ATADORA,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO AUXILIAR V/F MEZCLADORA1,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO AUXILIAR V/F MEZCLADORA1,,generico,,110 a 440,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO AUXILIAR V/F MEZCLADORA2,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO AUXILIAR V/F MEZCLADORA2,,generico,,110a 440,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO CCV CAMARA VAPOR,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO CCV CAMARA VAPOR,,,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO DE OPERACIÓN MEZCLADORA1,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO DE OPERACIÓN MEZCLADORA1,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO DE OPERACIÓN MEZCLADORA2,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO DE OPERACIÓN MEZCLADORA2,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO EL ESPONJAS,Planta 3,PL-3,equipo en linea,inactivo,Proceso,,PAN 2,Baja,TABLERO ELECTRICO EL ESPONJAS,formus,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TABLERO ELECTRICO EMBOLSADORA 1,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO EMBOLSADORA 1,marck 75 ,,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO EMBOLSADORA 2,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO EMBOLSADORA 2,marck 75 ,,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO EMBOLSADORA 3,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO EMBOLSADORA 3,marck 75 ,,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO EMBOLSADORA 4,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO EMBOLSADORA 4,marck 75 ,,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO ENGRASADORA NO. 1,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO ENGRASADORA NO. 1,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO ENGRASADORA NO. 2,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO ENGRASADORA NO. 2,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO HARINADOR 1,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO HARINADOR 1,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO HARINADOR 2,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO HARINADOR 2,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO HORNO CHBP,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO HORNO CHBP,maquindal,g-e,14007,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO HORNO CHBP AUXILIAR,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO HORNO CHBP AUXILIAR,maquindal,p-17,98-0185,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO MODELADORA 1,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO MODELADORA 1,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO MODELADORA 2,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TABLERO ELECTRICO MODELADORA 2,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO OPERACIÓN APILADOR,Planta 3,PL-3,equipo en linea,inactivo,Proceso,,PAN 2,Baja,TABLERO ELECTRICO OPERACIÓN APILADOR,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TABLERO ELECTRICO OPERACIÓN DESAPILADOR,Planta 3,PL-3,equipo en linea,inactivo,Proceso,,PAN 2,Baja,TABLERO ELECTRICO OPERACIÓN DESAPILADOR,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TABLERO ELECTRICO OPERACIÓN DIVISORA 1,Planta 3,PL-3,equipo en linea,inactivo,Proceso,,PAN 2,Baja,TABLERO ELECTRICO OPERACIÓN DIVISORA 1,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TABLERO ELECTRICO OPERACIÓN DIVISORA 2,Planta 3,PL-3,equipo en linea,inactivo,Proceso,,PAN 2,Baja,TABLERO ELECTRICO OPERACIÓN DIVISORA 2,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TABLERO ELECTRICO REBANADORA 1,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO REBANADORA 1,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO REBANADORA 2,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO REBANADORA 2,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO REBANADORA 3,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO REBANADORA 3,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO REBANADORA 4,Planta 3,PL-3,equipo en linea,ACTIVO,Empaque,,PAN 2,Alta,TABLERO ELECTRICO REBANADORA 4,,generico,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TABLERO ELECTRICO VOLTEADOR DE MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Baja,TABLERO ELECTRICO VOLTEADOR DE MOLDES,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-202134,TANQUE HIDRATADOR 1,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-202134,TANQUE No.2 HIDRATADO SISTEMA DIMPLED JUNTO BIM-200742,,,,,NO COINCIDE,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-200742,TANQUE HIDRATADOR 2,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-200742,TANQUE PARA HIDRATACION SALVADO 1 CAP 2250 LTS JUNTO BIM-202134,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TRANSPORTADOR INDEXADOR 1,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TRANSPORTADOR INDEXADOR 1,,,,,,,Registro equipo,Capturado,,
POR CODIFICAR,TRANSPORTADOR INDEXADOR 2,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Alta,TRANSPORTADOR INDEXADOR 2,,,,,,,Registro equipo,Capturado,,
BIM-067798,TRANSPORTADOR P26 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-067798,TRANSPORTADOR CURVO 180 GRADOS P-27  PL=3,,generico,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
BIM-173899,TRANSPORTADOR P34 MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,BIM-173899,TRANSPORTADOR CON BANDA DE TABLILLA METALICA,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TRANSPORTADOR P47 MOLDES VOLTEADOR DE MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Baja,TRANSPORTADOR P47 MOLDES VOLTEADOR DE MOLDES,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TRANSPORTADOR P47A MOLDES,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Baja,TRANSPORTADOR P47A MOLDES,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
POR CODIFICAR,TRANSPORTADOR P54 2 MODELADORA 1,Planta 3,PL-3,equipo en linea,ACTIVO,Proceso,,PAN 2,Baja,TRANSPORTADOR P54 2 MODELADORA 1,,,,,,,Eqpos Código BIM (validados físicamente),Capturado,,
